,Experiment Name,Feature_List,Model,Epochs,Hyperparameters,Training Accuracy,Testing Accuracy,Training PR-AUC,Testing PR-AUC,Training Precision,Testing Precision,Training Recall,Testing Recall
226,Experiment-6-Custom-Features,BinaryHighMaxHR;Bucket-LowOldpeak;Bucket-MidOldpeak;Bucket-HighOldpeak;Bucket-LowMaxHR;Bucket-MidMaxHR;Bucket-HighMaxHR;HighOldpeak_X_LowMaxHR;MidOldpeak_X_MidMaxHR;LowOldpeak_X_HighMaxHR;Bucket-LowAge;Bucket-MidAge;Bucket-HighAge,MLPClassifier,N/A,"solver=adam, activation=relu, hidden_layer_sizes=(100, 100), alpha=0.001, learning_rate=constant, max_iter=3000",0.7534059945504087,0.7065217391304348,0.8353327953792938,0.8210331166192605,[0.54632153 0.76570048 1.        ],[0.58152174 0.74766355 1.        ],[1.         0.79052369 0.        ],[1.         0.74766355 0.        ]
227,Experiment-6-Custom-Features,BinaryHighMaxHR;Bucket-LowOldpeak;Bucket-MidOldpeak;Bucket-HighOldpeak;Bucket-LowMaxHR;Bucket-MidMaxHR;Bucket-HighMaxHR;HighOldpeak_X_LowMaxHR;MidOldpeak_X_MidMaxHR;LowOldpeak_X_HighMaxHR;Bucket-LowAge;Bucket-MidAge;Bucket-HighAge,MLPClassifier,N/A,"solver=adam, activation=relu, hidden_layer_sizes=(100, 100), alpha=0.001, learning_rate=adaptive, max_iter=3000",0.7534059945504087,0.7119565217391305,0.8356877985972239,0.8245598314843636,[0.54632153 0.77093596 1.        ],[0.58152174 0.75471698 1.        ],[1.         0.78054863 0.        ],[1.         0.74766355 0.        ]
228,Experiment-6-Custom-Features,BinaryHighMaxHR;Bucket-LowOldpeak;Bucket-MidOldpeak;Bucket-HighOldpeak;Bucket-LowMaxHR;Bucket-MidMaxHR;Bucket-HighMaxHR;HighOldpeak_X_LowMaxHR;MidOldpeak_X_MidMaxHR;LowOldpeak_X_HighMaxHR;Bucket-LowAge;Bucket-MidAge;Bucket-HighAge,MLPClassifier,N/A,"solver=adam, activation=relu, hidden_layer_sizes=(100, 100), alpha=0.001, learning_rate=invscaling, max_iter=3000",0.7534059945504087,0.7065217391304348,0.8353327953792938,0.8210331166192605,[0.54632153 0.76570048 1.        ],[0.58152174 0.74766355 1.        ],[1.         0.79052369 0.        ],[1.         0.74766355 0.        ]
229,Experiment-6-Custom-Features,BinaryHighMaxHR;Bucket-LowOldpeak;Bucket-MidOldpeak;Bucket-HighOldpeak;Bucket-LowMaxHR;Bucket-MidMaxHR;Bucket-HighMaxHR;HighOldpeak_X_LowMaxHR;MidOldpeak_X_MidMaxHR;LowOldpeak_X_HighMaxHR;Bucket-LowAge;Bucket-MidAge;Bucket-HighAge,MLPClassifier,N/A,"solver=adam, activation=relu, hidden_layer_sizes=(100, 100), alpha=0.001, learning_rate=constant, shuffle=False, max_iter=3000",0.7534059945504087,0.7119565217391305,0.8356877985972239,0.8245598314843636,[0.54632153 0.77093596 1.        ],[0.58152174 0.75471698 1.        ],[1.         0.78054863 0.        ],[1.         0.74766355 0.        ]
230,Experiment-6-Custom-Features,BinaryHighMaxHR;Bucket-LowOldpeak;Bucket-MidOldpeak;Bucket-HighOldpeak;Bucket-LowMaxHR;Bucket-MidMaxHR;Bucket-HighMaxHR;HighOldpeak_X_LowMaxHR;MidOldpeak_X_MidMaxHR;LowOldpeak_X_HighMaxHR;Bucket-LowAge;Bucket-MidAge;Bucket-HighAge,GradientBoostClassifier,N/A,loss=deviance,0.7520435967302452,0.7010869565217391,0.8350564324882617,0.8187858036347411,[0.54632153 0.77306733 1.        ],[0.58152174 0.75490196 1.        ],[1.         0.77306733 0.        ],[1.         0.71962617 0.        ]
231,Experiment-6-Custom-Features,BinaryHighMaxHR;Bucket-LowOldpeak;Bucket-MidOldpeak;Bucket-HighOldpeak;Bucket-LowMaxHR;Bucket-MidMaxHR;Bucket-HighMaxHR;HighOldpeak_X_LowMaxHR;MidOldpeak_X_MidMaxHR;LowOldpeak_X_HighMaxHR;Bucket-LowAge;Bucket-MidAge;Bucket-HighAge,GradientBoostClassifier,N/A,loss=exponential,0.7520435967302452,0.6956521739130435,0.8346485828691896,0.8151212310095746,[0.54632153 0.76772616 1.        ],[0.58152174 0.74757282 1.        ],[1.         0.78304239 0.        ],[1.         0.71962617 0.        ]
232,Experiment-6-Custom-Features,BinaryHighMaxHR;Bucket-LowOldpeak;Bucket-MidOldpeak;Bucket-HighOldpeak;Bucket-LowMaxHR;Bucket-MidMaxHR;Bucket-HighMaxHR;HighOldpeak_X_LowMaxHR;MidOldpeak_X_MidMaxHR;LowOldpeak_X_HighMaxHR;Bucket-LowAge;Bucket-MidAge;Bucket-HighAge,GradientBoostClassifier,N/A,"loss=deviance, criterion=friedman_mse",0.7520435967302452,0.7010869565217391,0.8350564324882617,0.8187858036347411,[0.54632153 0.77306733 1.        ],[0.58152174 0.75490196 1.        ],[1.         0.77306733 0.        ],[1.         0.71962617 0.        ]
233,Experiment-6-Custom-Features,BinaryHighMaxHR;Bucket-LowOldpeak;Bucket-MidOldpeak;Bucket-HighOldpeak;Bucket-LowMaxHR;Bucket-MidMaxHR;Bucket-HighMaxHR;HighOldpeak_X_LowMaxHR;MidOldpeak_X_MidMaxHR;LowOldpeak_X_HighMaxHR;Bucket-LowAge;Bucket-MidAge;Bucket-HighAge,GradientBoostClassifier,N/A,"loss=deviance, criterion=squared_error",0.7520435967302452,0.7010869565217391,0.8350564324882617,0.8187858036347411,[0.54632153 0.77306733 1.        ],[0.58152174 0.75490196 1.        ],[1.         0.77306733 0.        ],[1.         0.71962617 0.        ]
234,Experiment-6-Custom-Features,BinaryHighMaxHR;Bucket-LowOldpeak;Bucket-MidOldpeak;Bucket-HighOldpeak;Bucket-LowMaxHR;Bucket-MidMaxHR;Bucket-HighMaxHR;HighOldpeak_X_LowMaxHR;MidOldpeak_X_MidMaxHR;LowOldpeak_X_HighMaxHR;Bucket-LowAge;Bucket-MidAge;Bucket-HighAge,GradientBoostClassifier,N/A,"loss=deviance, criterion=friedman_mse, min_samples_split=2",0.7520435967302452,0.7010869565217391,0.8350564324882617,0.8187858036347411,[0.54632153 0.77306733 1.        ],[0.58152174 0.75490196 1.        ],[1.         0.77306733 0.        ],[1.         0.71962617 0.        ]
235,Experiment-6-Custom-Features,BinaryHighMaxHR;Bucket-LowOldpeak;Bucket-MidOldpeak;Bucket-HighOldpeak;Bucket-LowMaxHR;Bucket-MidMaxHR;Bucket-HighMaxHR;HighOldpeak_X_LowMaxHR;MidOldpeak_X_MidMaxHR;LowOldpeak_X_HighMaxHR;Bucket-LowAge;Bucket-MidAge;Bucket-HighAge,GradientBoostClassifier,N/A,"loss=deviance, criterion=friedman_mse, min_samples_split=9",0.7520435967302452,0.7010869565217391,0.8350564324882617,0.8187858036347411,[0.54632153 0.77306733 1.        ],[0.58152174 0.75490196 1.        ],[1.         0.77306733 0.        ],[1.         0.71962617 0.        ]
236,Experiment-6-Custom-Features,BinaryHighMaxHR;Bucket-LowOldpeak;Bucket-MidOldpeak;Bucket-HighOldpeak;Bucket-LowMaxHR;Bucket-MidMaxHR;Bucket-HighMaxHR;HighOldpeak_X_LowMaxHR;MidOldpeak_X_MidMaxHR;LowOldpeak_X_HighMaxHR;Bucket-LowAge;Bucket-MidAge;Bucket-HighAge,GradientBoostClassifier,N/A,"loss=deviance, criterion=friedman_mse, min_samples_split=9, min_samples_leaf=1",0.7520435967302452,0.7010869565217391,0.8350564324882617,0.8187858036347411,[0.54632153 0.77306733 1.        ],[0.58152174 0.75490196 1.        ],[1.         0.77306733 0.        ],[1.         0.71962617 0.        ]
237,Experiment-6-Custom-Features,BinaryHighMaxHR;Bucket-LowOldpeak;Bucket-MidOldpeak;Bucket-HighOldpeak;Bucket-LowMaxHR;Bucket-MidMaxHR;Bucket-HighMaxHR;HighOldpeak_X_LowMaxHR;MidOldpeak_X_MidMaxHR;LowOldpeak_X_HighMaxHR;Bucket-LowAge;Bucket-MidAge;Bucket-HighAge,GradientBoostClassifier,N/A,"loss=deviance, criterion=friedman_mse, min_samples_split=9, min_samples_leaf=3",0.7520435967302452,0.6956521739130435,0.8346485828691896,0.8151212310095746,[0.54632153 0.76772616 1.        ],[0.58152174 0.74757282 1.        ],[1.         0.78304239 0.        ],[1.         0.71962617 0.        ]
238,Experiment-6-Custom-Features,BinaryHighMaxHR;Bucket-LowOldpeak;Bucket-MidOldpeak;Bucket-HighOldpeak;Bucket-LowMaxHR;Bucket-MidMaxHR;Bucket-HighMaxHR;HighOldpeak_X_LowMaxHR;MidOldpeak_X_MidMaxHR;LowOldpeak_X_HighMaxHR;Bucket-LowAge;Bucket-MidAge;Bucket-HighAge,GradientBoostClassifier,N/A,"loss=deviance, criterion=friedman_mse, min_samples_split=9, min_samples_leaf=3, learning_rate=0.28",0.7547683923705722,0.7010869565217391,0.836639571388077,0.8187858036347411,[0.54632153 0.77283951 1.        ],[0.58152174 0.75490196 1.        ],[1.         0.78054863 0.        ],[1.         0.71962617 0.        ]
239,Experiment-6-Custom-Features,BinaryHighMaxHR;Bucket-LowOldpeak;Bucket-MidOldpeak;Bucket-HighOldpeak;Bucket-LowMaxHR;Bucket-MidMaxHR;Bucket-HighMaxHR;HighOldpeak_X_LowMaxHR;MidOldpeak_X_MidMaxHR;LowOldpeak_X_HighMaxHR;Bucket-LowAge;Bucket-MidAge;Bucket-HighAge,GradientBoostClassifier,N/A,"loss=deviance, criterion=friedman_mse, min_samples_split=9, min_samples_leaf=3, learning_rate=0.28",0.7547683923705722,0.6956521739130435,0.8362597935428433,0.8151212310095746,[0.54632153 0.76755448 1.        ],[0.58152174 0.74757282 1.        ],[1.         0.79052369 0.        ],[1.         0.71962617 0.        ]
240,Experiment-7-Categorical,Sex_M;Sex_F;ChestPainType_NAP;ChestPainType_ASY;ChestPainType_TA;ChestPainType_ATA;RestingECG_Normal;RestingECG_LVH;RestingECG_ST;ExerciseAngina_N;ExerciseAngina_Y;ST_Slope_Down;ST_Slope_Up;ST_Slope_Flat,LogisticRegression,[30],solver=lbfgs max_iter=600,0.8623978201634878,0.8260869565217391,0.9048251210183373,0.9043472914305268,[0.54632153 0.85377358 1.        ],[0.58152174 0.89473684 1.        ],[1.         0.90274314 0.        ],[1.         0.79439252 0.        ]
241,Experiment-7-Categorical,Sex_M;Sex_F;ChestPainType_NAP;ChestPainType_ASY;ChestPainType_TA;ChestPainType_ATA;RestingECG_Normal;RestingECG_LVH;RestingECG_ST;ExerciseAngina_N;ExerciseAngina_Y;ST_Slope_Down;ST_Slope_Up;ST_Slope_Flat,LogisticRegression,[10],solver=newton-cg max_iter=600,0.8623978201634878,0.8260869565217391,0.9048251210183373,0.9043472914305268,[0.54632153 0.85377358 1.        ],[0.58152174 0.89473684 1.        ],[1.         0.90274314 0.        ],[1.         0.79439252 0.        ]
242,Experiment-7-Categorical,Sex_M;Sex_F;ChestPainType_NAP;ChestPainType_ASY;ChestPainType_TA;ChestPainType_ATA;RestingECG_Normal;RestingECG_LVH;RestingECG_ST;ExerciseAngina_N;ExerciseAngina_Y;ST_Slope_Down;ST_Slope_Up;ST_Slope_Flat,LogisticRegression,[5],solver=liblinear max_iter=600,0.8623978201634878,0.8260869565217391,0.9048251210183373,0.9043472914305268,[0.54632153 0.85377358 1.        ],[0.58152174 0.89473684 1.        ],[1.         0.90274314 0.        ],[1.         0.79439252 0.        ]
243,Experiment-7-Categorical,Sex_M;Sex_F;ChestPainType_NAP;ChestPainType_ASY;ChestPainType_TA;ChestPainType_ATA;RestingECG_Normal;RestingECG_LVH;RestingECG_ST;ExerciseAngina_N;ExerciseAngina_Y;ST_Slope_Down;ST_Slope_Up;ST_Slope_Flat,LogisticRegression,[29],solver=sag max_iter=600,0.8623978201634878,0.8260869565217391,0.9048251210183373,0.9043472914305268,[0.54632153 0.85377358 1.        ],[0.58152174 0.89473684 1.        ],[1.         0.90274314 0.        ],[1.         0.79439252 0.        ]
244,Experiment-7-Categorical,Sex_M;Sex_F;ChestPainType_NAP;ChestPainType_ASY;ChestPainType_TA;ChestPainType_ATA;RestingECG_Normal;RestingECG_LVH;RestingECG_ST;ExerciseAngina_N;ExerciseAngina_Y;ST_Slope_Down;ST_Slope_Up;ST_Slope_Flat,LogisticRegression,[44],solver=sag max_iter=600,0.8623978201634878,0.8260869565217391,0.9048251210183373,0.9043472914305268,[0.54632153 0.85377358 1.        ],[0.58152174 0.89473684 1.        ],[1.         0.90274314 0.        ],[1.         0.79439252 0.        ]
245,Experiment-7-Categorical,Sex_M;Sex_F;ChestPainType_NAP;ChestPainType_ASY;ChestPainType_TA;ChestPainType_ATA;RestingECG_Normal;RestingECG_LVH;RestingECG_ST;ExerciseAngina_N;ExerciseAngina_Y;ST_Slope_Down;ST_Slope_Up;ST_Slope_Flat,LogisticRegression,[10],"solver=newton-cg, penalty=l2 max_iter=600",0.8623978201634878,0.8260869565217391,0.9048251210183373,0.9043472914305268,[0.54632153 0.85377358 1.        ],[0.58152174 0.89473684 1.        ],[1.         0.90274314 0.        ],[1.         0.79439252 0.        ]
246,Experiment-7-Categorical,Sex_M;Sex_F;ChestPainType_NAP;ChestPainType_ASY;ChestPainType_TA;ChestPainType_ATA;RestingECG_Normal;RestingECG_LVH;RestingECG_ST;ExerciseAngina_N;ExerciseAngina_Y;ST_Slope_Down;ST_Slope_Up;ST_Slope_Flat,LogisticRegression,[9],"solver=newton-cg, penalty=none max_iter=600",0.8623978201634878,0.8260869565217391,0.9048251210183373,0.9043472914305268,[0.54632153 0.85377358 1.        ],[0.58152174 0.89473684 1.        ],[1.         0.90274314 0.        ],[1.         0.79439252 0.        ]
247,Experiment-7-Categorical,Sex_M;Sex_F;ChestPainType_NAP;ChestPainType_ASY;ChestPainType_TA;ChestPainType_ATA;RestingECG_Normal;RestingECG_LVH;RestingECG_ST;ExerciseAngina_N;ExerciseAngina_Y;ST_Slope_Down;ST_Slope_Up;ST_Slope_Flat,LogisticRegression,[30],"solver=lbfgs, penalty=l2, max_iter=600",0.8623978201634878,0.8260869565217391,0.9048251210183373,0.9043472914305268,[0.54632153 0.85377358 1.        ],[0.58152174 0.89473684 1.        ],[1.         0.90274314 0.        ],[1.         0.79439252 0.        ]
248,Experiment-7-Categorical,Sex_M;Sex_F;ChestPainType_NAP;ChestPainType_ASY;ChestPainType_TA;ChestPainType_ATA;RestingECG_Normal;RestingECG_LVH;RestingECG_ST;ExerciseAngina_N;ExerciseAngina_Y;ST_Slope_Down;ST_Slope_Up;ST_Slope_Flat,LogisticRegression,[18],"solver=lbfgs, penalty=none, max_iter=600",0.8623978201634878,0.8260869565217391,0.9048251210183373,0.9043472914305268,[0.54632153 0.85377358 1.        ],[0.58152174 0.89473684 1.        ],[1.         0.90274314 0.        ],[1.         0.79439252 0.        ]
249,Experiment-7-Categorical,Sex_M;Sex_F;ChestPainType_NAP;ChestPainType_ASY;ChestPainType_TA;ChestPainType_ATA;RestingECG_Normal;RestingECG_LVH;RestingECG_ST;ExerciseAngina_N;ExerciseAngina_Y;ST_Slope_Down;ST_Slope_Up;ST_Slope_Flat,LogisticRegression,[30],"solver=lbfgs, penalty=l2, tol=1e-10, max_iter=600",0.8623978201634878,0.8260869565217391,0.9048251210183373,0.9043472914305268,[0.54632153 0.85377358 1.        ],[0.58152174 0.89473684 1.        ],[1.         0.90274314 0.        ],[1.         0.79439252 0.        ]
250,Experiment-7-Categorical,Sex_M;Sex_F;ChestPainType_NAP;ChestPainType_ASY;ChestPainType_TA;ChestPainType_ATA;RestingECG_Normal;RestingECG_LVH;RestingECG_ST;ExerciseAngina_N;ExerciseAngina_Y;ST_Slope_Down;ST_Slope_Up;ST_Slope_Flat,DecisionTreeClassifier,N/A,criterion=gini,0.8746594005449592,0.8152173913043478,0.9147631651791979,0.9016618032516042,[0.54632153 0.87591241 1.        ],[0.58152174 0.9010989  1.        ],[1.         0.89775561 0.        ],[1.         0.76635514 0.        ]
251,Experiment-7-Categorical,Sex_M;Sex_F;ChestPainType_NAP;ChestPainType_ASY;ChestPainType_TA;ChestPainType_ATA;RestingECG_Normal;RestingECG_LVH;RestingECG_ST;ExerciseAngina_N;ExerciseAngina_Y;ST_Slope_Down;ST_Slope_Up;ST_Slope_Flat,DecisionTreeClassifier,N/A,criterion=entropy,0.8746594005449592,0.8152173913043478,0.9147631651791979,0.9016618032516042,[0.54632153 0.87591241 1.        ],[0.58152174 0.9010989  1.        ],[1.         0.89775561 0.        ],[1.         0.76635514 0.        ]
252,Experiment-7-Categorical,Sex_M;Sex_F;ChestPainType_NAP;ChestPainType_ASY;ChestPainType_TA;ChestPainType_ATA;RestingECG_Normal;RestingECG_LVH;RestingECG_ST;ExerciseAngina_N;ExerciseAngina_Y;ST_Slope_Down;ST_Slope_Up;ST_Slope_Flat,DecisionTreeClassifier,N/A,"criterion=gini, splitter=best",0.8746594005449592,0.8152173913043478,0.9147631651791979,0.9016618032516042,[0.54632153 0.87591241 1.        ],[0.58152174 0.9010989  1.        ],[1.         0.89775561 0.        ],[1.         0.76635514 0.        ]
253,Experiment-7-Categorical,Sex_M;Sex_F;ChestPainType_NAP;ChestPainType_ASY;ChestPainType_TA;ChestPainType_ATA;RestingECG_Normal;RestingECG_LVH;RestingECG_ST;ExerciseAngina_N;ExerciseAngina_Y;ST_Slope_Down;ST_Slope_Up;ST_Slope_Flat,DecisionTreeClassifier,N/A,"criterion=gini, splitter=random",0.8746594005449592,0.8206521739130435,0.9147631651791979,0.9041548151158065,[0.54632153 0.87591241 1.        ],[0.58152174 0.90217391 1.        ],[1.         0.89775561 0.        ],[1.         0.77570093 0.        ]
254,Experiment-7-Categorical,Sex_M;Sex_F;ChestPainType_NAP;ChestPainType_ASY;ChestPainType_TA;ChestPainType_ATA;RestingECG_Normal;RestingECG_LVH;RestingECG_ST;ExerciseAngina_N;ExerciseAngina_Y;ST_Slope_Down;ST_Slope_Up;ST_Slope_Flat,DecisionTreeClassifier,N/A,"criterion=gini, splitter=random, max_features=auto",0.8746594005449592,0.8206521739130435,0.9147631651791979,0.9018318751242792,[0.54632153 0.87591241 1.        ],[0.58152174 0.89361702 1.        ],[1.         0.89775561 0.        ],[1.         0.78504673 0.        ]
255,Experiment-7-Categorical,Sex_M;Sex_F;ChestPainType_NAP;ChestPainType_ASY;ChestPainType_TA;ChestPainType_ATA;RestingECG_Normal;RestingECG_LVH;RestingECG_ST;ExerciseAngina_N;ExerciseAngina_Y;ST_Slope_Down;ST_Slope_Up;ST_Slope_Flat,DecisionTreeClassifier,N/A,"criterion=gini, splitter=random, max_features=sqrt",0.8746594005449592,0.7880434782608695,0.9147631651791979,0.8781956860354869,[0.54632153 0.87591241 1.        ],[0.58152174 0.85416667 1.        ],[1.         0.89775561 0.        ],[1.         0.76635514 0.        ]
256,Experiment-7-Categorical,Sex_M;Sex_F;ChestPainType_NAP;ChestPainType_ASY;ChestPainType_TA;ChestPainType_ATA;RestingECG_Normal;RestingECG_LVH;RestingECG_ST;ExerciseAngina_N;ExerciseAngina_Y;ST_Slope_Down;ST_Slope_Up;ST_Slope_Flat,DecisionTreeClassifier,N/A,"criterion=gini, splitter=random, max_features=log2",0.8746594005449592,0.8152173913043478,0.9147631651791979,0.8993044177338524,[0.54632153 0.87591241 1.        ],[0.58152174 0.89247312 1.        ],[1.         0.89775561 0.        ],[1.         0.77570093 0.        ]
257,Experiment-7-Categorical,Sex_M;Sex_F;ChestPainType_NAP;ChestPainType_ASY;ChestPainType_TA;ChestPainType_ATA;RestingECG_Normal;RestingECG_LVH;RestingECG_ST;ExerciseAngina_N;ExerciseAngina_Y;ST_Slope_Down;ST_Slope_Up;ST_Slope_Flat,DecisionTreeClassifier,N/A,"criterion=gini, splitter=random, max_features=sqrt, max_depth=300",0.8746594005449592,0.7880434782608695,0.9147631651791979,0.8781956860354869,[0.54632153 0.87591241 1.        ],[0.58152174 0.85416667 1.        ],[1.         0.89775561 0.        ],[1.         0.76635514 0.        ]
258,Experiment-7-Categorical,Sex_M;Sex_F;ChestPainType_NAP;ChestPainType_ASY;ChestPainType_TA;ChestPainType_ATA;RestingECG_Normal;RestingECG_LVH;RestingECG_ST;ExerciseAngina_N;ExerciseAngina_Y;ST_Slope_Down;ST_Slope_Up;ST_Slope_Flat,DecisionTreeClassifier,N/A,"criterion=gini, splitter=random, max_features=sqrt, max_depth=300, min_samples_split=2",0.8746594005449592,0.7880434782608695,0.9147631651791979,0.8781956860354869,[0.54632153 0.87591241 1.        ],[0.58152174 0.85416667 1.        ],[1.         0.89775561 0.        ],[1.         0.76635514 0.        ]
259,Experiment-7-Categorical,Sex_M;Sex_F;ChestPainType_NAP;ChestPainType_ASY;ChestPainType_TA;ChestPainType_ATA;RestingECG_Normal;RestingECG_LVH;RestingECG_ST;ExerciseAngina_N;ExerciseAngina_Y;ST_Slope_Down;ST_Slope_Up;ST_Slope_Flat,DecisionTreeClassifier,N/A,"criterion=gini, splitter=random, max_features=sqrt, max_depth=300, min_samples_split=2, min_samples_leaf=1",0.8746594005449592,0.8097826086956522,0.9147631651791979,0.894557220296195,[0.54632153 0.87591241 1.        ],[0.58152174 0.88297872 1.        ],[1.         0.89775561 0.        ],[1.         0.77570093 0.        ]
260,Experiment-7-Categorical,Sex_M;Sex_F;ChestPainType_NAP;ChestPainType_ASY;ChestPainType_TA;ChestPainType_ATA;RestingECG_Normal;RestingECG_LVH;RestingECG_ST;ExerciseAngina_N;ExerciseAngina_Y;ST_Slope_Down;ST_Slope_Up;ST_Slope_Flat,MLPClassifier,N/A,"solver=adam, max_iter=3000",0.8746594005449592,0.8152173913043478,0.9140829068787603,0.9016618032516042,[0.54632153 0.87228916 1.        ],[0.58152174 0.9010989  1.        ],[1.         0.90274314 0.        ],[1.         0.76635514 0.        ]
261,Experiment-7-Categorical,Sex_M;Sex_F;ChestPainType_NAP;ChestPainType_ASY;ChestPainType_TA;ChestPainType_ATA;RestingECG_Normal;RestingECG_LVH;RestingECG_ST;ExerciseAngina_N;ExerciseAngina_Y;ST_Slope_Down;ST_Slope_Up;ST_Slope_Flat,MLPClassifier,N/A,"solver=adam, activation=relu, max_iter=3000",0.8746594005449592,0.8152173913043478,0.9140829068787603,0.9016618032516042,[0.54632153 0.87228916 1.        ],[0.58152174 0.9010989  1.        ],[1.         0.90274314 0.        ],[1.         0.76635514 0.        ]
262,Experiment-7-Categorical,Sex_M;Sex_F;ChestPainType_NAP;ChestPainType_ASY;ChestPainType_TA;ChestPainType_ATA;RestingECG_Normal;RestingECG_LVH;RestingECG_ST;ExerciseAngina_N;ExerciseAngina_Y;ST_Slope_Down;ST_Slope_Up;ST_Slope_Flat,MLPClassifier,N/A,"solver=adam, activation=relu, hidden_layer_sizes=(3, 2), max_iter=3000",0.8664850136239782,0.8206521739130435,0.9081602341813781,0.9018318751242792,[0.54632153 0.86157518 1.        ],[0.58152174 0.89361702 1.        ],[1.         0.90024938 0.        ],[1.         0.78504673 0.        ]
263,Experiment-7-Categorical,Sex_M;Sex_F;ChestPainType_NAP;ChestPainType_ASY;ChestPainType_TA;ChestPainType_ATA;RestingECG_Normal;RestingECG_LVH;RestingECG_ST;ExerciseAngina_N;ExerciseAngina_Y;ST_Slope_Down;ST_Slope_Up;ST_Slope_Flat,MLPClassifier,N/A,"solver=adam, activation=relu, hidden_layer_sizes=(4, 1), max_iter=3000",0.8623978201634878,0.8097826086956522,0.9038121752083612,0.8925233644859812,[0.54632153 0.84722222 1.        ],[0.58152174 0.875      1.        ],[1.        0.9127182 0.       ],[1.         0.78504673 0.        ]
264,Experiment-7-Categorical,Sex_M;Sex_F;ChestPainType_NAP;ChestPainType_ASY;ChestPainType_TA;ChestPainType_ATA;RestingECG_Normal;RestingECG_LVH;RestingECG_ST;ExerciseAngina_N;ExerciseAngina_Y;ST_Slope_Down;ST_Slope_Up;ST_Slope_Flat,MLPClassifier,N/A,"solver=adam, activation=relu, hidden_layer_sizes=(100, 100), max_iter=3000",0.8746594005449592,0.8206521739130435,0.9144186495251866,0.9041548151158065,[0.54632153 0.87409201 1.        ],[0.58152174 0.90217391 1.        ],[1.         0.90024938 0.        ],[1.         0.77570093 0.        ]
265,Experiment-7-Categorical,Sex_M;Sex_F;ChestPainType_NAP;ChestPainType_ASY;ChestPainType_TA;ChestPainType_ATA;RestingECG_Normal;RestingECG_LVH;RestingECG_ST;ExerciseAngina_N;ExerciseAngina_Y;ST_Slope_Down;ST_Slope_Up;ST_Slope_Flat,MLPClassifier,N/A,"solver=adam, activation=relu, hidden_layer_sizes=(100, 100), alpha=0.001, max_iter=3000",0.8746594005449592,0.8206521739130435,0.9140829068787603,0.9041548151158065,[0.54632153 0.87228916 1.        ],[0.58152174 0.90217391 1.        ],[1.         0.90274314 0.        ],[1.         0.77570093 0.        ]
266,Experiment-7-Categorical,Sex_M;Sex_F;ChestPainType_NAP;ChestPainType_ASY;ChestPainType_TA;ChestPainType_ATA;RestingECG_Normal;RestingECG_LVH;RestingECG_ST;ExerciseAngina_N;ExerciseAngina_Y;ST_Slope_Down;ST_Slope_Up;ST_Slope_Flat,MLPClassifier,N/A,"solver=adam, activation=relu, hidden_layer_sizes=(100, 100), alpha=0.001, learning_rate=constant, max_iter=3000",0.8746594005449592,0.8152173913043478,0.9147631651791979,0.9016618032516042,[0.54632153 0.87591241 1.        ],[0.58152174 0.9010989  1.        ],[1.         0.89775561 0.        ],[1.         0.76635514 0.        ]
267,Experiment-7-Categorical,Sex_M;Sex_F;ChestPainType_NAP;ChestPainType_ASY;ChestPainType_TA;ChestPainType_ATA;RestingECG_Normal;RestingECG_LVH;RestingECG_ST;ExerciseAngina_N;ExerciseAngina_Y;ST_Slope_Down;ST_Slope_Up;ST_Slope_Flat,MLPClassifier,N/A,"solver=adam, activation=relu, hidden_layer_sizes=(100, 100), alpha=0.001, learning_rate=adaptive, max_iter=3000",0.8746594005449592,0.8152173913043478,0.9140829068787603,0.9016618032516042,[0.54632153 0.87228916 1.        ],[0.58152174 0.9010989  1.        ],[1.         0.90274314 0.        ],[1.         0.76635514 0.        ]
268,Experiment-7-Categorical,Sex_M;Sex_F;ChestPainType_NAP;ChestPainType_ASY;ChestPainType_TA;ChestPainType_ATA;RestingECG_Normal;RestingECG_LVH;RestingECG_ST;ExerciseAngina_N;ExerciseAngina_Y;ST_Slope_Down;ST_Slope_Up;ST_Slope_Flat,MLPClassifier,N/A,"solver=adam, activation=relu, hidden_layer_sizes=(100, 100), alpha=0.001, learning_rate=invscaling, max_iter=3000",0.8746594005449592,0.8206521739130435,0.913755811009594,0.9041548151158065,[0.54632153 0.8705036  1.        ],[0.58152174 0.90217391 1.        ],[1.         0.90523691 0.        ],[1.         0.77570093 0.        ]
269,Experiment-7-Categorical,Sex_M;Sex_F;ChestPainType_NAP;ChestPainType_ASY;ChestPainType_TA;ChestPainType_ATA;RestingECG_Normal;RestingECG_LVH;RestingECG_ST;ExerciseAngina_N;ExerciseAngina_Y;ST_Slope_Down;ST_Slope_Up;ST_Slope_Flat,MLPClassifier,N/A,"solver=adam, activation=relu, hidden_layer_sizes=(100, 100), alpha=0.001, learning_rate=constant, shuffle=False, max_iter=3000",0.8746594005449592,0.8097826086956522,0.9144186495251866,0.8967645266151971,[0.54632153 0.87409201 1.        ],[0.58152174 0.89130435 1.        ],[1.         0.90024938 0.        ],[1.         0.76635514 0.        ]
